No,GH Project,Link SO,Snippet ID,Dataset Status,Before Dataset Path,After Dataset Path,Stack Overflow Java File Path,Stack Overflow Method Name,Stack Overflow Start Line,Stack Overflow End Line,Final Manual Validation,Recommendation Type
465,tranleduy2000,https://stackoverflow.com/questions/59372145,so_59372145_block_2,ELIGIBLE,dataset/before/so_59372145_block_2.java,dataset/after/so_59372145_block_2.java,59372145/59372145_2_recent.java,method,1,18,Agree No,""
466,tranleduy2000,https://stackoverflow.com/questions/52144662,so_52144662_block_2,ELIGIBLE,dataset/before/so_52144662_block_2.java,dataset/after/so_52144662_block_2.java,52144662/52144662_2_181397043.java,method,1,97,Agree No,""
27,triggerreactor,https://stackoverflow.com/questions/24127188,so_24127188_block_2,ELIGIBLE,dataset/before/so_24127188_block_2.java,dataset/after/so_24127188_block_2.java,24127188/24127188_2_recent.java,method,1,32,Agress Yes,Improving Code
28,triggerreactor,https://stackoverflow.com/questions/24127188,so_24127188_block_2,ELIGIBLE,dataset/before/so_24127188_block_2.java,dataset/after/so_24127188_block_2.java,24127188/24127188_2_recent.java,method,1,32,Agress Yes,Improving Code
29,triggerreactor,https://stackoverflow.com/questions/24127188,so_24127188_block_2,ELIGIBLE,dataset/before/so_24127188_block_2.java,dataset/after/so_24127188_block_2.java,24127188/24127188_2_recent.java,method,1,32,Agress Yes,Improving Code
30,triggerreactor,https://stackoverflow.com/questions/24127188,so_24127188_block_2,ELIGIBLE,dataset/before/so_24127188_block_2.java,dataset/after/so_24127188_block_2.java,24127188/24127188_2_recent.java,method,1,32,Agress Yes,Improving Code
353,tsiemens,https://stackoverflow.com/questions/52144662,so_52144662_block_2,ELIGIBLE,dataset/before/so_52144662_block_2.java,dataset/after/so_52144662_block_2.java,52144662/52144662_2_181397043.java,method,1,97,Agress Yes,Improving Code
671,tyron12233,https://stackoverflow.com/questions/57997601,so_57997601_block_2,ELIGIBLE,dataset/before/so_57997601_block_2.java,dataset/after/so_57997601_block_2.java,57997601/57997601_2_recent.java,method,1,22,Agree No,""
529,uavorg,https://stackoverflow.com/questions/3870210,so_3870210_block_4,ELIGIBLE,dataset/before/so_3870210_block_4.java,dataset/after/so_3870210_block_4.java,3870210/3870210_4_recent.java,method,1,29,Agress Yes,Improving Code
781,ukwa,https://stackoverflow.com/questions/2275596,so_2275596_block_2,ELIGIBLE,dataset/before/so_2275596_block_2.java,dataset/after/so_2275596_block_2.java,2275596/2275596_2_recent.java,main,11,25,Agress Yes,Bug Fixing
191,unidata,https://stackoverflow.com/questions/6236324,so_6236324_block_2,ELIGIBLE,dataset/before/so_6236324_block_2.java,dataset/after/so_6236324_block_2.java,6236324/6236324_2_recent.java,method,1,521,Agress Yes,Improving Code
192,unidata,https://stackoverflow.com/questions/6236324,so_6236324_block_2,ELIGIBLE,dataset/before/so_6236324_block_2.java,dataset/after/so_6236324_block_2.java,6236324/6236324_2_recent.java,method,1,521,Agress Yes,Improving Code
193,unidata,https://stackoverflow.com/questions/52148106,so_52148106_block_4,ELIGIBLE,dataset/before/so_52148106_block_4.java,dataset/after/so_52148106_block_4.java,52148106/52148106_4_181012547.java,method,1,13,Agree No,""
102,us-cbp,https://stackoverflow.com/questions/10195366,so_10195366_block_2,ELIGIBLE,dataset/before/so_10195366_block_2.java,dataset/after/so_10195366_block_2.java,10195366/10195366_2_recent.java,method,1,21,Agress Yes,Improving Code
398,vaadin,https://stackoverflow.com/questions/18531276,so_18531276_block_2,ELIGIBLE,dataset/before/so_18531276_block_2.java,dataset/after/so_18531276_block_2.java,18531276/18531276_2_recent.java,method,1,59,Agree No,""
399,vaadin,https://stackoverflow.com/questions/18531276,so_18531276_block_2,ELIGIBLE,dataset/before/so_18531276_block_2.java,dataset/after/so_18531276_block_2.java,18531276/18531276_2_recent.java,method,1,59,Agree No,""
534,vespa-engine,https://stackoverflow.com/questions/36789749,so_36789749_block_6,ELIGIBLE,dataset/before/so_36789749_block_6.java,dataset/after/so_36789749_block_6.java,36789749/36789749_6_116354184.java,method,1,22,Agress Yes,Improving Code
122,vipshop,https://stackoverflow.com/questions/64804977,so_64804977_block_4,ELIGIBLE,dataset/before/so_64804977_block_4.java,dataset/after/so_64804977_block_4.java,64804977/64804977_4_recent.java,method,1,20,Agress Yes,Bug fixing
177,vishesh,https://stackoverflow.com/questions/52144662,so_52144662_block_2,ELIGIBLE,dataset/before/so_52144662_block_2.java,dataset/after/so_52144662_block_2.java,52144662/52144662_2_181397043.java,method,1,97,Agress Yes,Improving Code
178,vishesh,https://stackoverflow.com/questions/9293885,so_9293885_block_2,ELIGIBLE,dataset/before/so_9293885_block_2.java,dataset/after/so_9293885_block_2.java,9293885/9293885_2_recent.java,method,1,18,Agress Yes,Bug Fixing
788,vmware,https://stackoverflow.com/questions/20680556,so_20680556_block_2,ELIGIBLE,dataset/before/so_20680556_block_2.java,dataset/after/so_20680556_block_2.java,20680556/20680556_2_recent.java,accept,5,17,Agress Yes,Improving Code
789,vmware,https://stackoverflow.com/questions/20680556,so_20680556_block_2,ELIGIBLE,dataset/before/so_20680556_block_2.java,dataset/after/so_20680556_block_2.java,20680556/20680556_2_recent.java,accept,5,17,Agress Yes,Improving Code
790,vmware,https://stackoverflow.com/questions/20680556,so_20680556_block_2,ELIGIBLE,dataset/before/so_20680556_block_2.java,dataset/after/so_20680556_block_2.java,20680556/20680556_2_recent.java,accept,5,17,Agress Yes,Improving Code
741,w3c,https://stackoverflow.com/questions/4429257,so_4429257_block_2,ELIGIBLE,dataset/before/so_4429257_block_2.java,dataset/after/so_4429257_block_2.java,4429257/4429257_2_9347476.java,newBundle,2,32,Agree No,""
742,w3c,https://stackoverflow.com/questions/4429257,so_4429257_block_2,ELIGIBLE,dataset/before/so_4429257_block_2.java,dataset/after/so_4429257_block_2.java,4429257/4429257_2_9347476.java,newBundle,2,32,Agree No,""
159,waikato,https://stackoverflow.com/questions/10774468,so_10774468_block_2,ELIGIBLE,dataset/before/so_10774468_block_2.java,dataset/after/so_10774468_block_2.java,10774468/10774468_2_recent.java,method,1,95,Agree No,""
160,waikato,https://stackoverflow.com/questions/10774468,so_10774468_block_2,ELIGIBLE,dataset/before/so_10774468_block_2.java,dataset/after/so_10774468_block_2.java,10774468/10774468_2_recent.java,method,1,95,Agree No,""
161,waikato,https://stackoverflow.com/questions/10774468,so_10774468_block_2,ELIGIBLE,dataset/before/so_10774468_block_2.java,dataset/after/so_10774468_block_2.java,10774468/10774468_2_recent.java,method,1,95,Agree No,""
200,walmartlabs,https://stackoverflow.com/questions/41251473,so_41251473_block_6,ELIGIBLE,dataset/before/so_41251473_block_6.java,dataset/after/so_41251473_block_6.java,41251473/41251473_6_recent.java,method,1,20,Agress Yes,Improving Code
610,waylau,https://stackoverflow.com/questions/34717151,so_34717151_block_6,ELIGIBLE,dataset/before/so_34717151_block_6.java,dataset/after/so_34717151_block_6.java,34717151/34717151_6_recent.java,method,1,60,Agress Yes,Improving Code
611,waylau,https://stackoverflow.com/questions/34717151,so_34717151_block_6,ELIGIBLE,dataset/before/so_34717151_block_6.java,dataset/after/so_34717151_block_6.java,34717151/34717151_6_recent.java,method,1,60,Agress Yes,Improving Code
612,waylau,https://stackoverflow.com/questions/34717151,so_34717151_block_6,ELIGIBLE,dataset/before/so_34717151_block_6.java,dataset/after/so_34717151_block_6.java,34717151/34717151_6_recent.java,method,1,60,Agress Yes,Improving Code
5,webjournal,https://stackoverflow.com/questions/39717275,so_39717275_block_2,ELIGIBLE,dataset/before/so_39717275_block_2.java,dataset/after/so_39717275_block_2.java,39717275/39717275_2_recent.java,method,1,34,Agree No,""
6,webjournal,https://stackoverflow.com/questions/10195366,so_10195366_block_2,ELIGIBLE,dataset/before/so_10195366_block_2.java,dataset/after/so_10195366_block_2.java,10195366/10195366_2_recent.java,method,1,21,Agress Yes,Improving Code
7,webjournal,https://stackoverflow.com/questions/10195366,so_10195366_block_2,ELIGIBLE,dataset/before/so_10195366_block_2.java,dataset/after/so_10195366_block_2.java,10195366/10195366_2_recent.java,method,1,21,Agress Yes,Improving Code
8,webjournal,https://stackoverflow.com/questions/10195366,so_10195366_block_2,ELIGIBLE,dataset/before/so_10195366_block_2.java,dataset/after/so_10195366_block_2.java,10195366/10195366_2_recent.java,method,1,21,Agress Yes,Improving Code
676,whamtet,https://stackoverflow.com/questions/10967469,so_10967469_block_2,ELIGIBLE,dataset/before/so_10967469_block_2.java,dataset/after/so_10967469_block_2.java,10967469/10967469_2_recent.java,method,1,20,Agress Yes,Improving Code
329,wrensecurity,https://stackoverflow.com/questions/28329032,so_28329032_block_6,ELIGIBLE,dataset/before/so_28329032_block_6.java,dataset/after/so_28329032_block_6.java,28329032/28329032_6_147347267.java,method,1,10,Agress Yes,Improving Code
223,wso2,https://stackoverflow.com/questions/34303187,so_34303187_block_6,ELIGIBLE,dataset/before/so_34303187_block_6.java,dataset/after/so_34303187_block_6.java,34303187/34303187_6_106529352.java,output,8,21,Agree No,""
331,wupeixuan,https://stackoverflow.com/questions/29866762,so_29866762_block_2,ELIGIBLE,dataset/before/so_29866762_block_2.java,dataset/after/so_29866762_block_2.java,29866762/29866762_2_89013107.java,method,1,40,Agree No,""
332,wupeixuan,https://stackoverflow.com/questions/29866762,so_29866762_block_2,ELIGIBLE,dataset/before/so_29866762_block_2.java,dataset/after/so_29866762_block_2.java,29866762/29866762_2_89013107.java,method,1,40,Agress Yes,Improving Code
333,wupeixuan,https://stackoverflow.com/questions/46830988,so_46830988_block_4,ELIGIBLE,dataset/before/so_46830988_block_4.java,dataset/after/so_46830988_block_4.java,46830988/46830988_4_158689916.java,method,1,19,Agress Yes,Improving Code
334,wupeixuan,https://stackoverflow.com/questions/16799135,so_16799135_block_10,ELIGIBLE,dataset/before/so_16799135_block_10.java,dataset/after/so_16799135_block_10.java,16799135/16799135_10_41317480.java,method,1,23,Agress Yes,Improving Code
335,wupeixuan,https://stackoverflow.com/questions/29230939,so_29230939_block_4,ELIGIBLE,dataset/before/so_29230939_block_4.java,dataset/after/so_29230939_block_4.java,29230939/29230939_4_201996375.java,method,1,25,Agress Yes,Improving Code
336,wupeixuan,https://stackoverflow.com/questions/29230939,so_29230939_block_4,ELIGIBLE,dataset/before/so_29230939_block_4.java,dataset/after/so_29230939_block_4.java,29230939/29230939_4_201996375.java,method,1,25,Agress Yes,Improving Code
337,wupeixuan,https://stackoverflow.com/questions/50578162,so_50578162_block_2,ELIGIBLE,dataset/before/so_50578162_block_2.java,dataset/after/so_50578162_block_2.java,50578162/50578162_2_recent.java,method,1,22,Agress Yes,Improving Code
338,wupeixuan,https://stackoverflow.com/questions/29330741,so_29330741_block_6,ELIGIBLE,dataset/before/so_29330741_block_6.java,dataset/after/so_29330741_block_6.java,29330741/29330741_6_86929181.java,method,1,13,Agress Yes,Improving Code
339,wupeixuan,https://stackoverflow.com/questions/29330741,so_29330741_block_6,ELIGIBLE,dataset/before/so_29330741_block_6.java,dataset/after/so_29330741_block_6.java,29330741/29330741_6_86929181.java,method,1,13,Agree No,""
340,wupeixuan,https://stackoverflow.com/questions/45774144,so_45774144_block_4,ELIGIBLE,dataset/before/so_45774144_block_4.java,dataset/after/so_45774144_block_4.java,45774144/45774144_4_recent.java,method,1,21,Agree No,""
341,wupeixuan,https://stackoverflow.com/questions/54119640,so_54119640_block_4,ELIGIBLE,dataset/before/so_54119640_block_4.java,dataset/after/so_54119640_block_4.java,54119640/54119640_4_189259651.java,mouseClicked,10,26,Agress Yes,Improving Code
238,xdev-software,https://stackoverflow.com/questions/27437289,so_27437289_block_16,ELIGIBLE,dataset/before/so_27437289_block_16.java,dataset/after/so_27437289_block_16.java,27437289/27437289_16_106782972.java,method,1,13,Agress Yes,Improving Code
237,xnnyygn,https://stackoverflow.com/questions/59664498,so_59664498_block_2,ELIGIBLE,dataset/before/so_59664498_block_2.java,dataset/after/so_59664498_block_2.java,59664498/59664498_2_recent.java,method,1,68,Agress Yes,Bug Fixing
584,xuzhijvn,https://stackoverflow.com/questions/13558161,so_13558161_block_6,ELIGIBLE,dataset/before/so_13558161_block_6.java,dataset/after/so_13558161_block_6.java,13558161/13558161_6_32316591.java,run,82,99,Agress Yes,Improving Code
686,xwjie,https://stackoverflow.com/questions/10195366,so_10195366_block_2,ELIGIBLE,dataset/before/so_10195366_block_2.java,dataset/after/so_10195366_block_2.java,10195366/10195366_2_recent.java,method,1,21,Agree No,""
687,xwjie,https://stackoverflow.com/questions/10195366,so_10195366_block_2,ELIGIBLE,dataset/before/so_10195366_block_2.java,dataset/after/so_10195366_block_2.java,10195366/10195366_2_recent.java,method,1,21,Agree No,""
509,yahoo,https://stackoverflow.com/questions/64741139,so_64741139_block_2,ELIGIBLE,dataset/before/so_64741139_block_2.java,dataset/after/so_64741139_block_2.java,64741139/64741139_2_recent.java,method,1,110,Agree No,""
510,yahoo,https://stackoverflow.com/questions/34174309,so_34174309_block_2,ELIGIBLE,dataset/before/so_34174309_block_2.java,dataset/after/so_34174309_block_2.java,34174309/34174309_2_recent.java,addFileToTar,87,115,Agress Yes,Improving Code
197,yalcin-ata,https://stackoverflow.com/questions/52144662,so_52144662_block_2,ELIGIBLE,dataset/before/so_52144662_block_2.java,dataset/after/so_52144662_block_2.java,52144662/52144662_2_181397043.java,method,1,97,Agress Yes,Improving Code
169,yangchong211,https://stackoverflow.com/questions/6788456,so_6788456_block_2,ELIGIBLE,dataset/before/so_6788456_block_2.java,dataset/after/so_6788456_block_2.java,6788456/6788456_2_209269621.java,method,1,15,Agree No,""
170,yangchong211,https://stackoverflow.com/questions/6788456,so_6788456_block_2,ELIGIBLE,dataset/before/so_6788456_block_2.java,dataset/after/so_6788456_block_2.java,6788456/6788456_2_209269621.java,method,1,15,Agree No,""
494,yangziwen,https://stackoverflow.com/questions/20274776,so_20274776_block_2,ELIGIBLE,dataset/before/so_20274776_block_2.java,dataset/after/so_20274776_block_2.java,20274776/20274776_2_recent.java,method,1,29,Agree No,""
413,yangzongzhuan,https://stackoverflow.com/questions/58370217,so_58370217_block_2,ELIGIBLE,dataset/before/so_58370217_block_2.java,dataset/after/so_58370217_block_2.java,58370217/58370217_2_recent.java,method,1,45,Agress Yes,Improving Code
208,yassirh,https://stackoverflow.com/questions/49393023,so_49393023_block_1,ELIGIBLE,dataset/before/so_49393023_block_1.java,dataset/after/so_49393023_block_1.java,49393023/49393023_1_recent.java,handleMessage,20,41,Agree No,""
326,yyon,https://stackoverflow.com/questions/23916259,so_23916259_block_2,ELIGIBLE,dataset/before/so_23916259_block_2.java,dataset/after/so_23916259_block_2.java,23916259/23916259_2_recent.java,method,1,25,Agress Yes,Improving Code
249,zelgimi,https://stackoverflow.com/questions/61391737,so_61391737_block_2,ELIGIBLE,dataset/before/so_61391737_block_2.java,dataset/after/so_61391737_block_2.java,61391737/61391737_2_recent.java,method,1,20,Agress Yes,Improving Code
22,zfdang,https://stackoverflow.com/questions/6788456,so_6788456_block_2,ELIGIBLE,dataset/before/so_6788456_block_2.java,dataset/after/so_6788456_block_2.java,6788456/6788456_2_209269621.java,method,1,15,Agress Yes,Improving Code
23,zfdang,https://stackoverflow.com/questions/6788456,so_6788456_block_2,ELIGIBLE,dataset/before/so_6788456_block_2.java,dataset/after/so_6788456_block_2.java,6788456/6788456_2_209269621.java,method,1,15,Agress Yes,Improving Code
157,zhangkaitao,https://stackoverflow.com/questions/52148106,so_52148106_block_4,ELIGIBLE,dataset/before/so_52148106_block_4.java,dataset/after/so_52148106_block_4.java,52148106/52148106_4_181012547.java,method,1,13,Agree No,""
158,zhangkaitao,https://stackoverflow.com/questions/52148106,so_52148106_block_4,ELIGIBLE,dataset/before/so_52148106_block_4.java,dataset/after/so_52148106_block_4.java,52148106/52148106_4_181012547.java,method,1,13,Agree No,""
719,zhaokaiqiang,https://stackoverflow.com/questions/47481521,so_47481521_block_1,ELIGIBLE,dataset/before/so_47481521_block_1.java,dataset/after/so_47481521_block_1.java,47481521/47481521_1_recent.java,method,1,29,Agree No,""
194,zhou-you,https://stackoverflow.com/questions/41251473,so_41251473_block_6,ELIGIBLE,dataset/before/so_41251473_block_6.java,dataset/after/so_41251473_block_6.java,41251473/41251473_6_recent.java,method,1,20,Agress Yes,Improving Code
1,ziliang001,https://stackoverflow.com/questions/58370217,so_58370217_block_2,ELIGIBLE,dataset/before/so_58370217_block_2.java,dataset/after/so_58370217_block_2.java,58370217/58370217_2_recent.java,method,1,45,Agress Yes,Improving Code
421,zitmen,https://stackoverflow.com/questions/40056844,so_40056844_block_2,ELIGIBLE,dataset/before/so_40056844_block_2.java,dataset/after/so_40056844_block_2.java,40056844/40056844_2_recent.java,method,1,17,Agress Yes,Improving Code
